id,text,entities
11420,"“I don't know,” said Sirius slowly, “I just don't know…Karkaroff doesn't strike me as the type who'd go back to Voldemort unless he knew Voldemort was powerful enough to protect him. But whoever put your name in that goblet did it for a reason, and I can't help thinking the tournament would be a very good way to attack you and make it hook like an accident.”",[]
9028,"'Where's he gone? Where's he gone, Kreacher?' Kreacher merely cackled. 'I'm warning you!' said Harry, fully aware that his scope for inflicting punishment upon Kreacher was almost non-existent in this position. 'What about Lupin? Mad-Eye? Any of them, are any of them there?'",[]
3534,"“What?” “He wants payin’ fer deliverin’ the paper. Look in the pockets.” Hagrid’s coat seemed to be made of nothing but pockets — bunches of keys, slug pellets, balls of string, peppermint humbugs, teabags...finally, Harry pulled out a handful of strange-looking coins.",[]
8785,"'Ah, you heard what they said, 'said Hagrid dismissively, 'they wouldn't hurt foals - I mean, kids. Anyway, we can' let ourselves be pushed aroun' by that lot.' 'Nice try,' Harry murmured to Hermione, who looked crestfallen. At last they rejoined the path and, after another ten minutes, the trees began to thin; they were able to see patches of clear blue sky again and, in the distance, the definite sounds of cheering and shouting.",[]
3323,"Wiping his streaming eyes on his jacket sleeve, Hagrid swung himself onto the motorcycle and kicked the engine into life; with a roar it rose into the air and off into the night. “I shall see you soon, I expect, Professor McGonagall,” said Dumbledore, nodding to her. Professor McGonagall blew her nose in reply.",[]
5177,"'Only Dad wasn't,' said Fred grimly. 'Why not?' said Harry. .f- 'Well, apparently Fudge has been storming round the Ministry checking that nobody's having any contact with Dumbledore,' said George. 'Dumbledore's name is mud with the Ministry these days, see,' said Fred. They all think he's just making trouble saying You-Know-Whos back.'",[]
10261,"The box filled gradually around them over the next half hour. Mr. Weasley kept shaking hands with people who were obviously very important wizards. Percy jumped to his feet so often that he looked as though he were trying to sit on a hedgehog. When Cornelius Fudge, the Minister of Magic himself, arrived, Percy bowed so low that his glasses fell off and shattered. Highly embarrassed, he repaired them with his wand and thereafter remained in his seat, throwing jealous looks at Harry, whom Cornelius Fudge had greeted like an old friend. They had met before, and Fudge shook Harry's hand in a fatherly fashion, asked how he was, and introduced him to the wizards on either side of him.",[]
1266,Neither Ron nor Hermione answered him.,[]
14699,"‘Anyway …’ She glanced over at Ron, too, ‘he doesn’t want me to join in.’ There was no arguing with this, as Ron chose that moment to say loudly, ‘If Scabbers hadn’t just been eaten, he could have had some of these Fudge Flies, he used to really like them –’",[]
11192,"“I didn't put my name in that goblet!” said Harry, starting to feel angry. “Yeah, okay,” said Ron, in exactly the same sceptical tone as Cedric. “Only you said this morning you'd have done it last night, and no one would've seen you.…I'm not stupid, you know.”",[]
13041,"And now another head was emerging from the tip of Voldemort's wand…and Harry knew when he saw it who it would be…he knew, as though he had expected it from the moment when Cedric had appeared from the wand…knew, because the man appearing was the one he'd thought of more than any other tonight.…",[]
11509,"Harry went back inside to Fleur and Krum. Seconds hater, they heard the roar of the crowd, which meant Cedric had entered the enclosure and was now face-to-face with the living counterpart of his model.…",[]
7385,"'Are you all right, Harry?' Hermione asked, peering at him over the tip of her quill. Harry gave a half-hearted shrug. In truth, he didn't know whether he was all right or not. 'What's up?' said Ron, hoisting himself up on his elbow to get a clearer view of Harry. 'What's happened?'",[]
9704,"The hot sun hit him with a blast as he walked across the lawns towards Hagrid'scabin. Students lying around on the grass sunbathing, talking, reading the Sunday Prophet and eating sweets, looked up at him as he passed; some called out to him, or else waved, clearly eager to show that they, like the Prophet, had decided he was something of a hero. Harry said nothing to any of them. He had no idea how much they knew of what had happened three days ago, but he had so far avoided being questioned and preferred to keep it that way.",[]
13854,"Harry was watching the painting. A fat, dapple-grey pony had just ambled onto the grass and was grazing nonchalantly. Harry was used to the subjects of Hogwarts paintings moving around and leaving their frames to visit each other, but he always enjoyed watching them. A moment later, a short, squat knight in a suit of armour had clanked into the picture after his pony. By the look of the grass stains on his metal knees, he had just fallen off.",[]
926,"Crush with flat side of silver dagger, releases juice better than cutting. “Sir, I think you knew my grandfather, Abraxas Malfoy?” Harry looked up; Slughorn was just passing the Slytherin table. “Yes,” said Slughorn, without looking at Malfoy, “I was sorry to hear he had died, although of course it wasn’t unexpected, dragon pox at his age…”",[]
1141,"Slughorn made Hermione a little bow as he finished speaking. It was as though Ron was not present; Slughorn did not so much as look at him. “I can’t come, Professor,” said Harry at once. “I’ve got a detention with Professor Snape.”",[]
710,"“Not… not much of him, no,” gasped Belby, his eyes streaming. “Well, of course, I daresay he’s busy,” said Slughorn, looking questioningly at Belby. “I doubt he invented the Wolfsbane Potion without considerable hard work!”",[]
12685,"“Ludovic Bagman, you were caught passing information to Lord Voldemort's supporters,” said Mr. Crouch. “For this, I suggest a term of imprisonment in Azkaban lasting no less than -” But there was an angry outcry from the surrounding benches. Several of the witches and wizards around the walls stood up, shaking their heads, and even their fists, at Mr. Crouch.",[]
9650,"'He heard only the beginning, the part foretelling the birth of a boy in July to parents who had thrice defied Voldemort. Consequently, he could not warn his master that to attack you would be to risk transferring power to you, and marking you as his equal. So Voldemort never knew that there might be danger in attacking you, that it might be wise to wait, to learn more. He did not know that you would have power the Dark Lord knows not =",[]
